ElementID,Volume,Area,Length,Height,Thickness/Width,Base_offset,Top_offset,Number_of_Faces,Bounding_Box_Width,Bounding_Box_Height,Bounding_Box_Depth,Centroid_X,Centroid_Y,Centroid_Z,Orientation_Angle,Curvature,source,is_rare_class,SECClasS_Code_Ss_1,SECClasS_Code_Ss_1_encode,Category_Curtain Panels,Category_Doors,Category_Floors,Category_Roofs,Category_Stairs,Category_Structural Columns,Category_Structural Foundations,Category_Structural Framing,Category_Walls,Category_Windows,load_bearing_status_binary
2019834,11.91,39.7,10.55,3.9,0.3,-1.41,-0.51,8.0,0.3,3.9,10.7,994.16,309.89,81.48,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2020416,5.06,16.86,4.47,3.9,0.3,-1.41,-0.51,6.0,4.47,3.9,0.3,991.84,314.96,81.55,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2020418,2.53,8.43,2.01,3.9,0.3,-1.41,-0.51,6.0,2.16,3.9,0.3,988.6,314.96,81.55,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2020628,2.4,7.99,2.2,3.9,0.3,-1.41,-0.51,6.0,0.3,3.9,2.2,987.67,313.78,81.55,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2021216,0.81,2.71,0.85,3.9,0.3,-1.41,-0.51,6.0,0.3,3.9,0.85,992.41,303.91,81.55,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2023852,9.32,37.26,2.05,17.92,0.25,-1.56,0.67,6.0,0.25,17.92,2.2,987.85,279.81,91.41,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2023854,18.53,61.78,3.5,17.65,0.3,-1.56,0.4,6.0,3.63,17.65,0.3,989.73,280.7,91.28,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2023856,9.02,36.06,2.05,17.92,0.25,-1.56,0.67,8.0,0.25,17.92,2.18,991.35,279.53,91.34,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2023858,1.72,6.89,0.27,17.65,0.25,-1.56,0.4,6.0,0.39,17.65,0.25,987.92,278.64,91.28,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2023863,0.62,2.46,0.26,17.65,0.25,-1.56,0.4,6.0,0.26,17.65,0.25,991.16,278.64,91.28,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2024367,0.28,1.11,1.16,0.96,0.25,-1.56,-0.6,6.0,1.16,0.96,0.25,988.7,278.64,82.93,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2028951,2.31,7.71,2.48,3.11,0.3,-0.23,-0.18,8.0,0.3,3.11,2.63,977.33,302.98,88.26,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2030728,2.87,11.47,0.65,17.65,0.25,-1.56,0.4,6.0,0.65,17.65,0.25,989.6,278.64,91.28,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2030792,0.28,1.11,1.16,0.96,0.25,-1.56,-0.6,6.0,1.16,0.96,0.25,990.51,278.64,82.93,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2031246,1.93,3.91,1.8,2.17,0.65,0.0,-0.85,11.0,1.8,2.17,0.65,984.19,275.98,85.16,0.0,0.0,dataset1,0,Ss_20,0,0,0,0,0,0,0,0,0,1,0,1
2034434,2.79,13.97,1.12,11.65,0.2,-0.35,2.45,8.0,0.2,11.65,1.22,996.83,284.98,92.45,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2034551,2.61,13.03,1.11,11.65,0.2,-0.35,2.45,8.0,0.2,11.65,1.21,994.85,284.98,92.18,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2034977,2.79,13.97,1.22,11.65,0.2,-0.35,2.45,8.0,0.2,11.65,1.22,996.83,280.66,92.45,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2034979,2.57,12.86,1.21,11.65,0.2,-0.35,2.45,8.0,0.2,11.65,1.22,994.85,280.66,92.12,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2035066,6.19,30.94,2.03,14.67,0.2,-0.35,2.45,8.0,0.2,14.67,2.13,1023.09,285.44,90.94,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2035068,6.19,30.94,2.03,14.67,0.2,-0.35,2.45,8.0,0.2,14.67,2.13,1021.29,285.44,90.94,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2035592,6.19,30.94,2.03,14.67,0.2,-0.35,2.45,8.0,0.2,14.67,2.13,1023.09,280.23,90.94,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2035594,6.19,30.94,2.03,14.67,0.2,-0.35,2.45,8.0,0.2,14.67,2.13,1021.29,280.23,90.94,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2037195,1.63,6.51,0.26,16.76,0.25,-1.0,0.89,6.0,0.39,16.76,0.25,1054.82,289.33,88.36,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2037197,8.46,33.85,2.03,16.76,0.25,-1.0,0.89,6.0,0.25,16.76,2.15,1054.75,290.47,88.35,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2037199,8.46,33.85,2.03,16.76,0.25,-1.0,0.89,6.0,0.25,16.76,2.15,1058.25,290.47,88.35,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2037201,1.63,6.51,0.26,16.76,0.25,-1.0,0.89,6.0,0.39,16.76,0.25,1058.18,289.33,88.36,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2037208,13.54,54.17,3.5,16.76,0.25,-1.0,0.89,6.0,3.5,16.76,0.25,1056.5,291.36,88.34,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2037678,2.71,10.85,0.65,16.76,0.25,-1.0,0.89,6.0,0.65,16.76,0.25,1056.5,289.33,88.36,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2038293,2.21,11.07,0.55,17.97,0.2,-0.65,2.45,11.0,0.2,17.97,0.65,1063.5,289.71,88.94,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2038295,6.06,30.31,1.68,17.97,0.2,-0.65,2.45,8.0,0.2,17.97,1.78,1059.95,290.28,88.97,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2043545,7.47,37.35,2.03,17.67,0.2,-0.35,2.45,8.0,0.2,17.67,2.13,1096.77,291.1,89.43,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2043693,7.47,37.35,2.03,17.67,0.2,-0.35,2.45,8.0,0.2,17.67,2.13,1096.77,285.87,89.43,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2043737,7.47,37.35,2.03,17.67,0.2,-0.35,2.45,10.0,0.2,17.67,2.13,1098.48,285.87,89.43,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2044538,0.28,1.13,1.16,0.97,0.25,-1.0,-0.03,6.0,1.16,0.97,0.25,1055.6,289.33,80.49,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2044568,0.28,1.13,1.16,0.97,0.25,-1.0,-0.03,6.0,1.16,0.97,0.25,1057.41,289.33,80.49,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2044606,0.09,0.44,2.3,0.2,0.2,-0.65,-0.45,6.0,2.3,0.2,0.2,1061.15,289.49,80.46,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2044641,0.46,2.32,3.55,0.62,0.2,-0.65,-0.03,6.0,3.75,0.62,0.2,1061.73,291.48,80.67,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2044702,0.03,0.13,0.31,0.62,0.2,-0.65,-0.03,6.0,0.2,0.62,0.31,1059.95,291.27,80.67,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2044734,0.03,0.13,0.31,0.62,0.2,-0.65,-0.03,6.0,0.2,0.62,0.31,1063.5,291.27,80.67,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2044802,0.1,0.48,1.74,0.32,0.2,-0.35,-0.03,6.0,1.74,0.32,0.2,1097.62,290.14,80.82,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2044804,0.11,0.55,1.74,0.32,0.2,-0.35,-0.03,6.0,1.84,0.32,0.2,1097.52,292.48,80.82,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2044806,0.01,0.07,0.31,0.32,0.2,-0.35,-0.03,6.0,0.2,0.32,0.31,1096.77,292.28,80.82,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2044870,0.1,0.48,1.71,0.32,0.2,-0.35,-0.03,6.0,1.71,0.32,0.2,1097.62,286.83,80.82,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2044872,0.11,0.55,1.71,0.32,0.2,-0.35,-0.03,6.0,1.81,0.32,0.2,1097.52,284.49,80.82,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2044874,0.01,0.07,0.31,0.32,0.2,-0.35,-0.03,6.0,0.2,0.32,0.31,1096.77,284.7,80.82,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2044894,0.03,0.13,0.31,0.32,0.2,-0.35,-0.03,6.0,0.2,0.32,0.41,1098.48,284.6,80.82,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2048776,0.02,0.1,0.22,0.31,0.2,-0.35,-0.04,6.0,0.2,0.31,0.32,1021.29,279.01,83.82,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2048891,0.11,0.56,1.8,0.31,0.2,-0.35,-0.04,6.0,1.9,0.31,0.2,1022.29,278.95,83.82,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2048923,0.01,0.04,0.22,0.31,0.2,-0.35,-0.04,6.0,0.2,0.31,0.22,1023.09,279.11,83.82,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2048978,0.1,0.5,1.8,0.31,0.2,-0.35,-0.04,6.0,1.8,0.31,0.2,1022.19,281.2,83.82,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2049023,0.02,0.1,0.22,0.31,0.2,-0.35,-0.04,6.0,0.2,0.31,0.32,1021.29,286.66,83.82,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2049025,0.11,0.56,1.8,0.31,0.2,-0.35,-0.04,6.0,1.9,0.31,0.2,1022.29,286.72,83.82,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2049027,0.01,0.04,0.22,0.31,0.2,-0.35,-0.04,6.0,0.2,0.31,0.22,1023.09,286.56,83.82,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2049029,0.1,0.5,1.8,0.31,0.2,-0.35,-0.04,6.0,1.8,0.31,0.2,1022.19,284.47,83.82,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2049107,0.02,0.1,0.22,0.31,0.2,-0.35,-0.04,6.0,0.2,0.31,0.32,994.85,279.89,86.84,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2049109,0.12,0.61,1.98,0.31,0.2,-0.35,-0.04,6.0,2.08,0.31,0.2,995.94,279.83,86.84,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2049111,0.01,0.04,0.22,0.31,0.2,-0.35,-0.04,6.0,0.2,0.31,0.22,996.83,279.99,86.84,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2049113,0.11,0.55,1.98,0.31,0.2,-0.35,-0.04,6.0,1.98,0.31,0.2,995.84,281.17,86.84,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2049115,0.02,0.1,0.22,0.31,0.2,-0.35,-0.04,6.0,0.2,0.31,0.32,994.85,285.75,86.84,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2049117,0.12,0.61,1.98,0.31,0.2,-0.35,-0.04,6.0,2.08,0.31,0.2,995.94,285.8,86.84,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2049119,0.01,0.04,0.22,0.31,0.2,-0.35,-0.04,6.0,0.2,0.31,0.22,996.83,285.65,86.84,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2049121,0.11,0.55,1.98,0.31,0.2,-0.35,-0.04,6.0,1.98,0.31,0.2,995.84,284.47,86.84,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2058403,1.68,3.16,1.2,2.63,0.65,-0.23,-0.66,10.0,1.2,2.63,0.65,983.02,323.1,88.17,0.0,0.0,dataset1,0,Ss_20,0,0,0,0,0,0,0,0,0,1,0,1
2058836,1.68,3.16,1.2,2.63,0.65,-0.23,-0.66,10.0,1.2,2.63,0.65,987.82,323.1,88.17,0.0,0.0,dataset1,0,Ss_20,0,0,0,0,0,0,0,0,0,1,0,1
2058977,1.76,3.28,1.2,2.73,0.65,-0.23,-0.56,10.0,1.2,2.73,0.65,992.62,323.1,88.23,0.0,0.0,dataset1,0,Ss_20,0,0,0,0,0,0,0,0,0,1,0,1
2059172,1.51,2.86,1.2,2.38,0.65,-0.28,-0.96,10.0,1.2,2.38,0.65,999.82,323.1,87.98,0.0,0.0,dataset1,0,Ss_20,0,0,0,0,0,0,0,0,0,1,0,1
2059538,1.22,2.33,1.24,1.88,0.65,-0.28,-1.46,10.0,1.24,1.88,0.65,1007.04,323.09,87.72,0.0,0.0,dataset1,0,Ss_20,0,0,0,0,0,0,0,0,0,1,0,1
2059774,0.97,1.5,1.2,1.25,0.65,-0.25,-2.06,6.0,1.2,1.25,0.65,1015.42,323.14,87.4,0.0,0.0,dataset1,0,Ss_20,0,0,0,0,0,0,0,0,0,1,0,1
2066991,19.33,77.33,35.35,2.74,0.25,-0.53,-0.85,7.0,35.35,2.94,0.25,1014.56,301.56,87.65,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2067416,19.42,64.74,22.15,2.91,0.3,-0.7,-0.85,7.0,22.15,3.5,0.3,1008.44,304.13,87.68,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2067418,6.34,21.14,8.47,3.84,0.3,-0.83,-0.05,7.0,8.47,3.84,0.3,995.17,304.13,87.99,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2077373,12.64,42.12,14.22,3.49,0.3,-0.43,0.0,10.0,0.3,3.49,14.22,977.33,282.28,88.34,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2077604,7.84,24.01,7.28,3.3,0.33,-0.23,0.01,6.0,7.28,3.3,0.33,987.84,276.09,88.45,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2091638,5.09,20.38,1.18,15.68,0.25,-0.96,2.85,8.0,0.25,15.68,1.38,984.33,279.24,90.56,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2091665,5.09,20.38,1.18,15.68,0.25,-0.96,2.85,8.0,0.25,15.68,1.38,980.88,279.24,90.56,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2092114,0.39,1.96,0.17,7.64,0.2,-1.56,0.0,6.0,0.2,7.64,0.27,979.25,277.53,86.15,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2092177,2.46,12.31,1.87,7.64,0.2,-1.56,0.0,6.0,1.87,7.64,0.2,978.31,277.56,86.15,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2092229,0.93,4.64,1.51,3.3,0.2,-1.56,-1.28,6.0,0.2,3.3,1.51,977.38,276.96,84.1,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2092267,1.26,6.31,1.92,3.38,0.2,-1.56,-1.2,6.0,1.97,3.38,0.2,978.21,276.16,84.14,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2092320,0.4,1.98,0.26,7.64,0.2,-1.56,0.0,8.0,0.2,7.64,0.36,979.25,276.26,85.47,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2092619,0.23,1.15,3.45,0.36,0.2,-0.96,-0.6,6.0,3.45,0.36,0.2,982.6,278.65,83.23,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2092667,0.23,1.15,3.45,0.36,0.2,-0.96,-0.6,6.0,3.45,0.36,0.2,982.6,279.83,83.23,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2093419,9.82,39.28,2.94,13.37,0.25,-0.61,0.89,6.0,0.25,13.37,2.94,1044.09,288.24,90.08,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2093504,3.53,14.14,1.34,10.56,0.25,2.2,0.89,6.0,0.25,10.56,1.34,1044.09,286.1,91.49,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2096087,1.86,7.46,0.99,7.53,0.25,-0.85,0.89,6.0,0.25,7.53,0.99,987.85,284.7,93.01,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2096105,0.73,2.93,0.33,14.32,0.25,-1.56,0.89,6.0,0.25,14.32,0.33,987.85,284.1,89.61,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2096178,1.08,4.31,0.99,4.35,0.25,-1.56,-0.23,6.0,0.25,4.35,0.99,987.85,284.7,84.63,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2096256,1.11,4.42,0.99,4.46,0.25,-1.4,0.0,6.0,0.99,4.46,0.25,990.53,283.87,87.86,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2097212,1.26,5.03,0.99,5.08,0.25,-0.59,0.67,6.0,0.99,5.08,0.25,1050.33,289.33,97.83,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2097704,22.77,91.06,4.5,19.71,0.25,-0.35,0.67,6.0,0.25,19.71,4.62,1053.0,291.52,90.52,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2097713,4.09,16.34,0.99,16.51,0.25,-0.35,1.29,6.0,0.25,16.51,0.99,1053.0,294.32,88.92,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2099277,0.2,0.82,1.34,0.61,0.25,-0.61,0.0,6.0,0.25,0.61,1.34,1044.09,286.1,83.7,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2099328,0.25,0.98,1.61,0.61,0.25,-0.61,0.0,6.0,0.25,0.61,1.61,1044.09,282.83,83.7,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2099442,0.12,0.46,1.57,0.32,0.25,-0.35,-0.03,6.0,0.25,0.32,1.57,1102.0,288.48,80.82,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2104914,15.17,60.7,31.68,3.35,0.25,-0.35,0.0,6.0,31.68,3.35,0.25,1075.53,275.88,81.8,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2106084,0.25,0.84,0.42,3.35,0.3,-0.48,-0.18,6.0,0.42,3.35,0.3,977.62,304.13,88.35,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2110581,0.79,3.17,0.31,6.9,0.25,-1.41,-0.53,6.0,0.25,6.9,0.46,989.68,304.05,83.05,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2128804,4.66,18.64,1.43,14.57,0.25,-1.56,1.14,6.0,0.25,14.57,1.43,987.85,281.49,89.74,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2133645,0.27,0.85,0.26,3.29,0.33,-0.23,0.0,8.0,0.26,3.29,0.33,991.61,276.09,88.42,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2134242,7.68,23.52,6.87,3.5,0.33,-0.43,0.01,6.0,6.87,3.5,0.33,980.84,276.09,88.35,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2211243,1.61,3.49,1.0,3.49,0.46,-0.43,0.0,6.0,0.46,3.49,1.0,977.25,285.01,88.34,1.57,0.0,dataset1,0,Ss_20,0,0,0,0,0,0,0,0,0,1,0,1
2211499,1.61,3.49,1.0,3.49,0.46,-0.43,0.0,6.0,0.46,3.49,1.0,977.25,280.44,88.34,1.57,0.0,dataset1,0,Ss_20,0,0,0,0,0,0,0,0,0,1,0,1
2219278,9.73,32.44,18.4,3.02,0.3,0.0,0.0,8.0,18.4,3.63,0.3,1010.35,275.67,85.49,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2225846,2.06,6.89,3.71,2.43,0.3,-0.19,-0.76,6.0,0.3,2.43,3.98,1059.1,301.59,81.68,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2225963,3.83,12.77,6.9,2.43,0.3,-0.19,-0.76,6.0,6.9,2.43,0.3,1055.48,303.43,81.77,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2226076,2.6,8.68,3.68,2.43,0.3,-0.19,-0.76,6.0,0.3,2.43,3.98,1040.25,301.59,81.91,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2226216,3.92,13.08,6.9,2.43,0.3,-0.19,-0.76,6.0,7.05,2.43,0.3,1055.4,299.75,81.77,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2226371,14.64,58.56,46.09,3.35,0.25,-0.35,0.0,6.0,46.09,3.35,0.25,1075.39,299.72,81.47,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2226469,1.93,6.46,3.68,2.43,0.3,-0.19,-0.76,14.0,0.3,2.43,3.68,1052.2,301.59,81.8,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2226582,2.06,6.87,3.68,2.43,0.3,-0.19,-0.76,14.0,0.3,2.43,3.68,1045.85,301.59,81.87,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2226640,3.12,12.46,6.9,2.43,0.25,-0.19,-0.76,6.0,6.9,2.43,0.25,1055.56,301.59,81.77,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2226705,2.89,11.55,5.6,2.43,0.25,-0.19,-0.76,6.0,5.6,2.43,0.25,1043.05,301.59,81.91,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2227137,3.66,12.21,5.6,2.43,0.3,-0.19,-0.76,6.0,5.75,2.43,0.3,1043.2,299.75,81.91,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2227158,0.17,0.57,0.43,2.43,0.3,-0.19,-0.76,6.0,0.43,2.43,0.3,1051.91,299.75,81.85,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2227173,4.0,13.34,6.35,2.43,0.3,-0.19,-0.76,8.0,6.35,2.43,0.3,1049.07,303.43,81.9,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2227215,3.66,12.21,5.6,2.43,0.3,-0.19,-0.76,6.0,5.75,2.43,0.3,1043.2,303.43,81.91,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2230024,0.62,2.47,9.87,3.35,0.25,-0.35,0.0,6.0,9.87,3.35,0.25,1054.31,299.72,83.15,0.0,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2237879,2.62,8.73,4.16,2.43,0.3,-0.19,-0.76,8.0,4.16,2.43,0.3,1048.0,299.75,81.91,3.14,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2240847,0.19,0.95,0.99,0.96,0.2,-1.56,-0.6,6.0,0.2,0.96,0.99,979.25,276.9,82.93,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2255599,0.1,0.49,0.32,1.56,0.2,0.89,2.45,6.0,0.2,1.56,0.32,994.85,285.75,97.55,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2255647,0.1,0.49,0.32,1.56,0.2,0.89,2.45,6.0,0.2,1.56,0.32,996.83,285.75,97.55,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2256080,0.1,0.49,0.32,1.56,0.2,0.89,2.45,6.0,0.2,1.56,0.32,994.85,279.89,97.55,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2256082,0.1,0.49,0.32,1.56,0.2,0.89,2.45,6.0,0.2,1.56,0.32,996.83,279.89,97.55,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2256388,0.1,0.49,0.32,1.56,0.2,0.89,2.45,6.0,0.2,1.56,0.32,1021.29,279.01,97.55,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2256478,0.1,0.49,0.32,1.56,0.2,0.89,2.45,6.0,0.2,1.56,0.32,1023.09,279.01,97.55,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2256703,0.1,0.49,0.32,1.56,0.2,0.89,2.45,6.0,0.2,1.56,0.32,1021.29,286.66,97.55,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
2256705,0.1,0.49,0.32,1.56,0.2,0.89,2.45,6.0,0.2,1.56,0.32,1023.09,286.66,97.55,1.57,0.0,dataset1,0,Ss_25,1,0,0,0,0,0,0,0,0,1,0,1
